Title,Mileage,Year,Engine,Trans,Location,Ref_No,Model_Code,Steering,Fuel,Seats,Engine_Code,Color,Drive,Doors,Final_Price
2007 TOYOTA RACTIS X HID SELECTION 2,100710,2007,1290.0,AT,Osaka,Ref No. BT715317,DBA-SCP100,Right,Petrol,5,2SZ,Silver,2WD,5,1230.0
2009 TOYOTA RACTIS X L PACKAGE,99785,2009,1290.0,AT,Yokohama,Ref No. BT715393,DBA-SCP100,Right,Petrol,5,2SZ,Blue,2WD,5,1390.0
2006 TOYOTA RACTIS G L PACKAGE,166124,2006,1490.0,AT,Osaka,Ref No. BT726508,DBA-NCP100,Right,Petrol,5,1NZ,Silver,2WD,5,1070.0
2016 TOYOTA HARRIER ELEGANCE,96225,2016,1980.0,AT,Nagoya,Ref No. BT726644,DBA-ZSU60W,Right,Petrol,5,3ZR,Black,2WD,5,9560.0
2007 NISSAN DUALIS 20S FOUR,106636,2007,1990.0,AT,Yokohama,Ref No. BT726679,DBA-NJ10,Right,Petrol,5,MR20,Black,4WD,5,1530.0
2004 NISSAN CARAVAN VAN,195073,2004,2380.0,AT,Kyushu,Ref No. BT730252,LC-DQGE25,Right,Petrol,10,KA24,White,,4,1980.0
1997 MITSUBISHI CANTER,39661,1997,4210.0,MT,Yokohama,Ref No. BT740873,KC-FE507B,Right,Diesel,3,4D33,White,,2,5480.0
2014 TOYOTA MARK X 250G FOUR F PACKAGE,130154,2014,2490.0,AT,Yokohama,Ref No. BT726437,DBA-GRX135,Right,Petrol,5,4GR,Blue,4WD,4,3480.0
2007 MITSUBISHI ROSA,311165,2007,4890.0,MT,Osaka,Ref No. BT698224,PDG-BE63DG,Right,Diesel,29,4M50,White,,2,7540.0
2011 AUDI Q5 2.0TFSI QUATTRO S LINE PACKAGE,62677,2011,1980.0,AT,Yokohama,Ref No. BT709171,ABA-8RCDNF,Right,Petrol,5,CDN,White,4WD,5,5020.0
2007 SUZUKI ESCUDO 2.0XG,111032,2007,1990.0,AT,Yokohama,Ref No. BT715382,CBA-TD54W,Right,Petrol,5,J20A,Pearl,4WD,5,3090.0
2012 NISSAN JUKE 16GT TYPE V,99997,2012,1610.0,AT,Osaka,Ref No. BT730299,CBA-F15,Right,Petrol,5,MR16,Black,2WD,5,2460.0
2005 TOYOTA HARRIER 240G,53060,2005,2360.0,AT,Osaka,Ref No. BT645480,CBA-ACU30W,Right,Petrol,5,2AZ,Pearl,2WD,5,4440.0
1997 TOYOTA MARK II GRANDE,71064,1997,1980.0,AT,Osaka,Ref No. BT709073,E-GX100,Right,Petrol,5,1G,Pearl,2WD,4,2110.0
2012 BMW X1 X DRIVE 20I,90955,2012,1990.0,AT,Yokohama,Ref No. BT709172,DBA-VM20,Right,Petrol,5,N20B20A,White,4WD,5,2490.0
2008 TOYOTA VANGUARD 240S G PACKAGE,152558,2008,2360.0,AT,Yokohama,Ref No. BT716276,DBA-ACA33W,Right,Petrol,5,2AZ,Silver,4WD,5,3890.0
2019 HONDA SHUTTLE HYBRID HONDA SENSING,304051,2019,1490.0,AT,Yokohama,Ref No. BT698550,DAA-GP8,Right,Hybrid(Petrol),5,LEB-H1,Pearl,4WD,5,2580.0
1999 DAIHATSU MOVE CL,54853,1999,650.0,MT,Yokohama,Ref No. BT698598,GF-L910S,Right,Petrol,4,EF,Silver,4WD,5,1130.0
2019 NISSAN AD VAN NV150 VE EMERGENCY BRAKE,109033,2019,1490.0,AT,Yokohama,Ref No. BT698722,DBF-VY12,Right,Petrol,2,HR15,White,2WD,5,1980.0
2014 NISSAN NOTE AXIS EMERGENCY BRAKE PACKAGE,172247,2014,1190.0,AT,Nagoya,Ref No. BT708800,DBA-E12,Right,Petrol,5,HR12,Pearl,2WD,5,1600.0
2008 TOYOTA AURIS 180G S PACKAGE,58781,2008,1790.0,AT,Yokohama,Ref No. BT709087,DBA-ZRE154H,Right,Petrol,5,2ZR,Silver,4WD,5,2600.0
2005 TOYOTA COROLLA RUNX X HID SELECTION,36000,2005,1490.0,AT,Yokohama,Ref No. BT709103,CBA-NZE124,Right,Petrol,5,1NZ,Pink,4WD,5,2480.0
1995 MITSUBISHI PAJERO MINI XR-2,50841,1995,650.0,AT,Yokohama,Ref No. BT709136,E-H56A,Right,Petrol,4,4A30,Green,4WD,3,1270.0
2014 TOYOTA PASSO PLUS HANA,112149,2014,990.0,AT,Yokohama,Ref No. BT726447,DBA-KGC35,Right,Petrol,5,1KR,Maroon,4WD,5,1660.0
2014 NISSAN NOTE AERO STYLE EMERGENCY BRAKE PKG,102055,2014,1190.0,AT,Kyushu,Ref No. BT726478,DBA-E12,Right,Petrol,5,HR12,Black,2WD,5,2090.0
1998 SUBARU SAMBAR TRUCK STD SPECIAL 2,76124,1998,650.0,MT,Yokohama,Ref No. BT730250,V-KS4,Right,Petrol,2,EN07,White,4WD,2,1370.0
1991 SUZUKI CARRY TRUCK,93520,1991,650.0,MT,Yokohama,Ref No. BT730547,V-DD51T,Right,Petrol,2,F6A,White,4WD,2,1770.0
2007 BMW 3 SERIES 323I,48210,2007,2490.0,AT,Kobe,Ref No. BT740796,ABA-VB23,Right,Petrol,5,N52B25A,White,2WD,4,1530.0
1998 MITSUBISHI MINICAB TRUCK,75662,1998,650.0,MT,Nagoya,Ref No. BT726747,V-U41T,Right,Petrol,2,3G83,Silver,,2,2853.0
2009 TOYOTA REGIUSACE VAN B TYPE,259700,2009,1990.0,AT,Yokohama,Ref No. BT600036,CBF-TRH200K,Right,Petrol,10,1TR,White,2WD,4,4980.0
2019 HONDA FIT HYBRID F,180714,2019,1490.0,AT,Kyushu,Ref No. BT698325,DAA-GP5,Right,Hybrid(Petrol),5,LEB-H1,White,2WD,5,3800.0
2018 TOYOTA PROBOX VAN DX COMFORT,89820,2018,1320.0,AT,Kyushu,Ref No. BT698333,DBE-NSP160V,Right,Petrol,2,1NR,White,2WD,5,3900.0
2015 TOYOTA PROBOX VAN DX COMFORT,144768,2015,1490.0,AT,Kyushu,Ref No. BT698334,DBE-NCP160V,Right,Petrol,2,1NZ,White,2WD,5,2940.0
2018 TOYOTA PROBOX VAN,141444,2018,1320.0,AT,Kyushu,Ref No. BT698642,DBE-NSP160V,Right,Petrol,2,1NR,White,2WD,5,3430.0
2019 HONDA FIT HYBRID F COMFORT EDITION,248191,2019,1490.0,AT,Kyushu,Ref No. BT698701,DAA-GP5,Right,Hybrid(Petrol),5,LEB-H1,Silver,2WD,5,3880.0
2015 TOYOTA PROBOX VAN DX,188203,2015,1490.0,AT,Yokohama,Ref No. BT698719,DBE-NCP160V,Right,Petrol,2,1NZ,White,2WD,5,3000.0
2019 HONDA SHUTTLE HYBRID HONDA SENSING,164964,2019,1490.0,AT,Yokohama,Ref No. BT698721,DAA-GP8,Right,Hybrid(Petrol),5,LEB-H1,Silver,4WD,5,2980.0
2015 TOYOTA SUCCEED VAN UL,208427,2015,1490.0,AT,Yokohama,Ref No. BT715389,DBE-NCP165V,Right,Petrol,2,1NZ,Silver,4WD,5,2880.0
2019 TOYOTA PROBOX VAN DX COMFORT,184642,2019,1490.0,AT,Yokohama,Ref No. BT715566,DBE-NCP165V,Right,Petrol,2,1NZ,Silver,4WD,5,3550.0
2019 HONDA FIT HYBRID,119413,2019,1490.0,AT,Yokohama,Ref No. BT715876,DAA-GP6,Right,Hybrid(Petrol),5,LEB-H1,White,4WD,5,3650.0
2015 HONDA FIT HYBRID F PACKAGE,97608,2015,1490.0,AT,Yokohama,Ref No. BT726480,DAA-GP6,Right,Hybrid(Petrol),5,LEB-H1,White,4WD,5,3370.0
2015 TOYOTA COROLLA AXIO 1.5X,94039,2015,1490.0,AT,Yokohama,Ref No. BT726486,DBA-NZE164,Right,Petrol,5,1NZ,Silver,4WD,4,5167.284852024922
2017 NISSAN CARAVAN VAN NV350 DX EMERGENCY BRAKE PKG,140459,2017,1990.0,AT,Yokohama,Ref No. BT709341,CBF-VR2E26,Right,Petrol,3,QR20,Silver,2WD,5,5230.0
2019 HONDA SHUTTLE HYBRID HONDA SENSING,100194,2019,1490.0,AT,Yokohama,Ref No. BT715874,6AA-GP8,Right,Hybrid(Petrol),5,LEB-H1,Gray,4WD,5,6373.0
2019 TOYOTA PROBOX VAN HYBRID DX COMFORT,171203,2019,1490.0,AT,Nagoya,Ref No. BT715910,6AE-NHP160V,Right,Hybrid(Petrol),2,1NZ-1LM,White,,5,3600.0
2011 MAZDA VERISA C,100401,2011,1490.0,AT,Kyushu,Ref No. BT580825,DBA-DC5W,Right,Petrol,5,ZY,Maroon,2WD,5,1430.0
2015 TOYOTA VOXY ZS KIRAMEKI,220399,2015,1980.0,AT,Kyushu,Ref No. BT599762,DBA-ZRR85W,Right,Petrol,8,3ZR,Black,4WD,5,5880.0
2015 NISSAN ELGRAND 250 HIGHWAY STAR S,169267,2015,2480.0,AT,Yokohama,Ref No. BT599989,DBA-TE52,Right,Petrol,8,QR25,Pearl,2WD,5,3680.0
1994 DAIHATSU HIJET TRUCK,79620,1994,650.0,MT,Yokohama,Ref No. BT600095,V-S100P,Right,Petrol,2,EF,White,,2,1550.0
2014 TOYOTA TOYOACE,140108,2014,4000.0,MT,Yokohama,Ref No. BT475722,TKG-XZU605,Right,Diesel,3,N04C,Yellow,,2,3790.0
2017 TOYOTA NOAH,240920,2017,1980.0,AT,Yokohama,Ref No. BT709307,DBA-ZRR80G,Right,Petrol,7,3ZR,Black,2WD,5,4900.0
2015 TOYOTA VOXY ZS KIRAMEKI,89005,2015,1980.0,AT,Osaka,Ref No. BT559531,DBA-ZRR80W,Right,Petrol,7,3ZR,Blue,2WD,5,6740.0
2014 HONDA VEZEL X,57579,2014,1490.0,AT,Yokohama,Ref No. BT620212,DBA-RU1,Right,Petrol,5,L15B,Maroon,2WD,5,8920.0
2005 TOYOTA VITZ U,97361,2005,1290.0,AT,Yokohama,Ref No. BT635470,DBA-SCP90,Right,Petrol,5,2SZ,Black,2WD,5,1330.0
2015 NISSAN SKYLINE 200GT-T TYPE P COOL EXCLUSIVE,50048,2015,1990.0,AT,Yokohama,Ref No. BT653946,DBA-YV37,Right,Petrol,5,274A,Blue,2WD,4,5560.0
2016 HONDA ACCORD HYBRID EX,166866,2016,1990.0,AT,Yokohama,Ref No. BT559611,DAA-CR7,Right,Hybrid(Petrol),5,LFA-H4,Black,2WD,4,5760.0
2014 DAIHATSU MIRA ES,138502,2014,650.0,AT,Nagoya,Ref No. BT698661,DBA-LA300S,Right,Petrol,4,KF,White,2WD,5,1270.0
2015 SUBARU IMPREZA SPORTS 1.6I-L,153096,2015,1590.0,MT,Yokohama,Ref No. BT726698,DBA-GP3,Right,Petrol,5,FB16,Gray,4WD,5,2230.0
2014 NISSAN CARAVAN VAN NV350 DX,196349,2014,2480.0,AT,Yokohama,Ref No. BT726724,LDF-VW6E26,Right,Diesel,3,YD25,White,4WD,5,3980.0
1998 MITSUBISHI PAJERO MINI XR-2,110702,1998,650.0,AT,Nagoya,Ref No. BT730241,E-H56A,Right,Petrol,4,4A30,White,4WD,3,1170.0
2007 TOYOTA REGIUSACE VAN DX A TYPE,196847,2007,2490.0,AT,Yokohama,Ref No. BT748787,KR-KDH205K,Right,Diesel,8,2KD,White,4WD,4,4840.0
2015 TOYOTA VOXY HYBRID V,197318,2015,1790.0,AT,Yokohama,Ref No. BT709247,DAA-ZWR80G,Right,Hybrid(Petrol),7,2ZR-5JM,Black,2WD,5,4170.0
2018 NISSAN NOTE S,134241,2018,1190.0,AT,Yokohama,Ref No. BT709355,DBA-E12,Right,Petrol,5,HR12,White,2WD,5,2740.0
2013 VOLKSWAGEN GOLF,198724,2013,1190.0,AT,Yokohama,Ref No. BT715488,DBA-AUCJZ,Right,Petrol,5,CJZ,Red,2WD,5,1800.0
2013 MITSUBISHI MIRAGE M,105660,2013,990.0,AT,Nagoya,Ref No. BT726772,DBA-A05A,Right,Petrol,5,3A90,Blue,2WD,5,900.0
2013 VOLKSWAGEN TIGUAN TSI BLUE MOTION TECHNOLOGY,183154,2013,1380.0,AT,Nagoya,Ref No. BT730227,DBA-5NCTH,Right,Petrol,5,CTH,White,2WD,5,3290.0
2018 HONDA FIT 13G F,129487,2018,1310.0,AT,Kyushu,Ref No. BT730483,DBA-GK3,Right,Petrol,5,L13B,Silver,2WD,5,4580.0
2008 TOYOTA VANGUARD 240S G PACKAGE,97225,2008,2360.0,AT,Kobe,Ref No. BT740775,DBA-ACA38W,Right,Petrol,5,2AZ,Black,2WD,5,4000.0
2019 TOYOTA COROLLA FIELDER HYBRID,191754,2019,1490.0,AT,Yokohama,Ref No. BT730262,DAA-NKE165G,Right,Hybrid(Petrol),5,1NZ-1LM,Silver,2WD,5,4230.0
2007 TOYOTA DYNA TRUCK,181605,2007,2490.0,MT,Kyushu,Ref No. BT730490,KR-KDY230,Right,Diesel,3,2KD,White,2WD,2,3820.0
1999 TOYOTA LITEACE NOAH G EXURB,105103,1999,1990.0,AT,Yokohama,Ref No. BT748783,GF-SR40G,Right,Petrol,8,3S,Silver,2WD,4,3750.0
2007 TOYOTA HARRIER 240G,94255,2007,2360.0,AT,Yokohama,Ref No. BT726702,CBA-ACU35W,Right,Petrol,5,2AZ,Black,4WD,5,4190.0
2012 BMW X1 S DRIVE 18I SPORTS,98541,2012,1990.0,AT,Nagoya,Ref No. BT726752,CBA-VL18,Right,Petrol,5,N46B20B,White,2WD,5,2450.0
2015 TOYOTA VITZ U,57801,2015,1320.0,AT,Nagoya,Ref No. BT726758,DBA-NSP130,Right,Petrol,5,1NR,Gold,2WD,5,3450.0
2012 TOYOTA RAV4 X,161350,2012,2360.0,AT,Osaka,Ref No. BT730449,DBA-ACA36W,Right,Petrol,5,2AZ,Black,2WD,5,3950.0
2006 TOYOTA HIACE VAN DX,38939,2006,1990.0,AT,Kyushu,Ref No. BT679941,CBF-TRH200V,Right,Petrol,3,1TR,White,2WD,5,4900.0
2007 TOYOTA HARRIER 240G,115781,2007,2360.0,AT,Yokohama,Ref No. BT709264,CBA-ACU35W,Right,Petrol,5,2AZ,Pearl,4WD,5,4180.0
2008 TOYOTA REGIUSACE VAN LONG DX,281300,2008,1990.0,MT,Yokohama,Ref No. BT715659,CBF-TRH200V,Right,Petrol,3,1TR,Silver,2WD,5,4600.0
2006 TOYOTA REGIUSACE VAN,132120,2006,1990.0,AT,Kyushu,Ref No. BT730514,CBF-TRH200K,Right,Petrol,10,1TR,White,2WD,4,4280.0
2006 TOYOTA PROBOX VAN DX COMFORT PACKAGE,97457,2006,1490.0,AT,Kobe,Ref No. BT740787,CBE-NCP51V,Right,Petrol,2,1NZ,White,,5,2370.0
2016 AUDI A4 2.0TFSI QUATRO SPORTS SLINE PKG,172740,2016,1980.0,AT,Kobe,Ref No. BT740834,ABA-8WCYRF,Right,Petrol,5,CYR,White,4WD,4,5860.0
1994 HONDA ACTY TRUCK SDX,74319,1994,650.0,MT,Nagoya,Ref No. BT726675,V-HA4,Right,Petrol,2,E07A,White,4WD,2,1560.0
1998 HONDA ACTY VAN,55418,1998,650.0,MT,Nagoya,Ref No. BT730246,V-HH3,Right,Petrol,2,E07A,Silver,2WD,5,1520.0
2015 MERCEDES-BENZ C-CLASS C250 SPORTS,52436,2015,1990.0,AT,Yokohama,Ref No. BT475762,RBA-205045,Right,Petrol,5,274,Silver,2WD,4,5167.284852024922
2015 MERCEDES-BENZ C-CLASS C200 AVANTGARDE AMG LINE,62721,2015,1990.0,AT,Yokohama,Ref No. BT635479,RBA-205042,Right,Petrol,5,274,Black,2WD,4,9730.0
2016 MERCEDES-BENZ S-CLASS HYBRID S300H AMG LINE LUXURY PKG,117383,2016,2140.0,AT,Osaka,Ref No. BT654538,LCA-222004,Right,Hybrid(Diesel),5,651-EM0007,Silver,2WD,4,12920.0
2006 MITSUBISHI CANTER,126253,2006,2970.0,MT,Osaka,Ref No. BT663867,PA-FE71BBD,Right,Diesel,3,4M42,White,,2,4270.0
1995 DAIHATSU HIJET TRUCK,62492,1995,650.0,MT,Nagoya,Ref No. BT715405,V-S110P,Right,Petrol,2,EF,White,4WD,2,1580.0
1998 TOYOTA CALDINA GT-T,185699,1998,1990.0,AT,Yokohama,Ref No. BT543873,E-ST215W,Right,Petrol,5,3S,Black,4WD,5,3260.0
2015 TOYOTA WISH 1.8X,282582,2015,1790.0,AT,Yokohama,Ref No. BT590092,DBA-ZGE25G,Right,Petrol,7,2ZR,Pearl,4WD,5,4050.0
2015 NISSAN ELGRAND 250 HIGHWAY STAR S URBAN CHROME,307718,2015,2480.0,AT,Yokohama,Ref No. BT698440,DBA-TNE52,Right,Petrol,7,QR25,Maroon,4WD,5,2670.0
2017 NISSAN CUBE 15X V SELECTION,113336,2017,1490.0,AT,Kyushu,Ref No. BT698675,DBA-Z12,Right,Petrol,5,HR15,Brown,2WD,5,2110.0
2017 SUZUKI SWIFT XG,81539,2017,1240.0,AT,Yokohama,Ref No. BT726420,DBA-ZD83S,Right,Petrol,5,K12C,Blue,4WD,5,3510.0
2009 TOYOTA RACTIS X L PACKAGE,98970,2009,1290.0,AT,Yokohama,Ref No. BT726533,DBA-SCP100,Right,Petrol,5,2SZ,Silver,2WD,5,1560.0
2005 TOYOTA NOAH S,61553,2005,1990.0,AT,Nagoya,Ref No. BT726767,CBA-AZR60G,Right,Petrol,8,1AZ,Pearl,2WD,5,1390.0
2013 NISSAN NOTE X DIG-S,127917,2013,1190.0,AT,Nagoya,Ref No. BT730224,DBA-E12,Right,Petrol,5,HR12,Blue,2WD,5,1090.0
2009 TOYOTA RACTIS X,92733,2009,1290.0,AT,Nagoya,Ref No. BT730233,DBA-SCP100,Right,Petrol,5,2SZ,Black,2WD,5,3141.0
2012 TOYOTA PROBOX VAN DX COMFORT PACKAGE,204071,2012,1290.0,AT,Kobe,Ref No. BT698252,DBE-NCP50V,Right,Petrol,2,2NZ,White,2WD,5,2350.0
2006 TOYOTA ALPHARD G MX,79420,2006,2990.0,AT,Yokohama,Ref No. BT759813,TA-MNH15W,Right,Petrol,8,1MZ,Silver,4WD,5,2540.0
2018 HONDA VEZEL HYBRID RS HONDA SENSING,61459,2018,1490.0,AT,Yokohama,Ref No. BT679990,DAA-RU3,Right,Hybrid(Petrol),5,LEB-H1,Maroon,2WD,5,9690.0
2013 HONDA FREED HYBRID JUST SELECTION,151261,2013,1490.0,AT,Yokohama,Ref No. BT748782,DAA-GP3,Right,Hybrid(Petrol),6,LEA-MF6,Blue,2WD,5,1170.0
2024 HONDA WR-V Z PLUS,58,2024,1490.0,AT,Osaka,Ref No. BT547277,5BA-DG5,Right,Petrol,5,L15D,Black,,5,15850.0
2014 TOYOTA LAND CRUISER PRADO TX L PACKAGE,61002,2014,2690.0,AT,Yokohama,Ref No. BT654317,CBA-TRJ150W,Right,Petrol,5,2TR,Black,4WD,5,17760.0
2010 ISUZU ELF TRUCK,825663,2010,2990.0,MT,Osaka,Ref No. BT663871,BKG-NJR85AD,Right,Diesel,3,4JJ1,Beige,2WD,2,4170.0
2011 CADILLAC SRX CROSSOVER PREMIUM,138770,2011,2990.0,AT,Nagoya,Ref No. BT663918,ABA-T166C,Left,Petrol,5,2H,Black,4WD,5,2380.0
2021 HONDA VEZEL HYBRID E HEV Z,19352,2021,1490.0,AT,Yokohama,Ref No. BT679994,6AA-RV5,Right,Hybrid(Petrol),5,LEC-H5,Black,,5,14050.0
2014 HONDA CR-V 20G LEATHER PACKAGE,83417,2014,1990.0,AT,Kobe,Ref No. BT679927,DBA-RM1,Right,Petrol,5,R20A,Black,,5,6710.0
2018 TOYOTA COROLLA AXIO 1.5G,12516,2018,1490.0,AT,Nagoya,Ref No. BT715406,DBA-NRE161,Right,Petrol,5,2NR,White,2WD,4,7090.0
2007 TOYOTA BELTA X,33020,2007,1290.0,AT,Yokohama,Ref No. BT726716,DBA-SCP92,Right,Petrol,5,2SZ,Silver,2WD,4,1880.0
2012 NISSAN JUKE 15RX TYPE V,90273,2012,1490.0,AT,Kyushu,Ref No. BT730473,DBA-YF15,Right,Petrol,5,HR15,Brown,2WD,5,2420.0
2011 TOYOTA VITZ RS,99422,2011,1490.0,AT,Kyushu,Ref No. BT730502,DBA-NCP131,Right,Petrol,5,1NZ,White,2WD,5,3040.0
2011 TOYOTA VITZ RS,100174,2011,1490.0,AT,Yokohama,Ref No. BT748882,DBA-NCP131,Right,Petrol,5,1NZ,Gray,2WD,5,2880.0
2015 NISSAN JUKE 15RX,103840,2015,1490.0,AT,Yokohama,Ref No. BT715372,DBA-YF15,Right,Petrol,5,HR15,Black,2WD,5,4050.0
2006 TOYOTA PROBOX VAN DX,63933,2006,1490.0,AT,Nagoya,Ref No. BT715402,CBE-NCP51V,Right,Petrol,2,1NZ,White,,5,2560.0
2016 HONDA VEZEL HYBRID X HONDA SENSING,122459,2016,1490.0,AT,Osaka,Ref No. BT698191,DAA-RU3,Right,Hybrid(Petrol),5,LEB-H1,Pearl,2WD,5,6150.0
2008 MERCEDES-BENZ C-CLASS C200 KOMPRESSOR ELEGANCE,95200,2008,1790.0,AT,Kyushu,Ref No. BT730528,DBA-204041,Right,Petrol,5,271,White,2WD,4,2640.0
2019 HONDA INSIGHT HYBRID EX,194380,2019,1490.0,AT,Yokohama,Ref No. BT748876,6AA-ZE4,Right,Hybrid(Petrol),5,LEB-H4,Silver,2WD,4,6900.0
2005 TOYOTA IST F,98569,2005,1290.0,AT,Yokohama,Ref No. BT547501,CBA-NCP60,Right,Petrol,5,2NZ,Silver,2WD,5,2250.0
2011 TOYOTA HIACE WAGON KIDS BUS,119820,2011,2690.0,AT,Yokohama,Ref No. BT664030,CBA-TRH214W,Right,Petrol,13,2TR,White,2WD,4,5167.284852024922
2019 TOYOTA PROBOX VAN DX COMFORT,118456,2019,1490.0,AT,Yokohama,Ref No. BT698717,DBE-NCP165V,Right,Petrol,2,1NZ,White,4WD,5,3600.0
2004 NISSAN CIVILIAN BUS KIDS BUS,213630,2004,4160.0,MT,Osaka,Ref No. BT709211,KK-BVW41,Right,Diesel,30,TD42,Green,,3,7220.0
2001 TOYOTA LITEACE NOAH G EXURB NAVI SPECIAL,69182,2001,1990.0,AT,Yokohama,Ref No. BT698401,GF-SR40G,Right,Petrol,8,3S,Silver,2WD,4,3250.0
2008 TOYOTA VANGUARD 240S G PACKAGE,102819,2008,2360.0,AT,Yokohama,Ref No. BT679984,DBA-ACA33W,Right,Petrol,5,2AZ,Black,4WD,5,5167.284852024922
2005 TOYOTA IST F L EDITION HID SELECTION 2,138865,2005,1290.0,AT,Yokohama,Ref No. BT664000,CBA-NCP60,Right,Petrol,5,2NZ,Silver,2WD,5,1970.0
2014 HYUNDAI SANTA FE DM S.KEY NAVI,52710,2014,1995.0,AT,Korea,Ref No. BT762991,0,Left,Diesel,5,-,Gray,2WD,5,7428.0
2011 VOLVO XC60 T5 LE,99557,2011,1990.0,AT,Yokohama,Ref No. BT726531,CBA-DB4204TXC,Right,Petrol,5,B4204T,Black,2WD,5,2110.0
2005 TOYOTA WISH X S PACKAGE,94268,2005,1790.0,AT,Nagoya,Ref No. BT730579,CBA-ZNE10G,Right,Petrol,7,1ZZ,Pearl,2WD,5,2020.0
2014 HONDA FIT HYBRID F PACKAGE,181257,2014,1490.0,AT,Yokohama,Ref No. BT679897,DAA-GP5,Right,Hybrid(Petrol),5,LEB-H1,Blue,2WD,5,2260.0
2014 HONDA FIT SHUTTLE HYBRID SMART SELECTION,155810,2014,1330.0,AT,Yokohama,Ref No. BT698626,DAA-GP2,Right,Hybrid(Petrol),5,LDA-MF6,Black,2WD,5,1550.0
2019 NISSAN AD VAN NV150,88433,2019,1490.0,AT,Kyushu,Ref No. BT698640,DBF-VY12,Right,Petrol,2,HR15,White,2WD,5,1980.0
2014 MAZDA DEMIO 13C,43900,2014,1340.0,MT,Osaka,Ref No. BT709066,DBA-DE3FS,Right,Petrol,5,ZJ,Maroon,2WD,5,1250.0
2010 MAZDA DEMIO,112176,2010,1340.0,AT,Kyushu,Ref No. BT715058,DBA-DE3FS,Right,Petrol,5,ZJ,Black,2WD,5,1100.0
2014 TOYOTA VITZ F SMILE EDITION,104232,2014,1320.0,AT,Nagoya,Ref No. BT730248,DBA-NSP135,Right,Petrol,5,1NR,Black,4WD,5,2000.0
2014 MAZDA ATENZA XD L PACKAGE,138380,2014,2180.0,AT,Yokohama,Ref No. BT748780,LDA-GJ2FP,Right,Diesel,5,SH,Black,2WD,4,2270.0
2015 HONDA FIT HYBRID,233957,2015,1490.0,AT,Yokohama,Ref No. BT709314,DAA-GP5,Right,Hybrid(Petrol),5,LEB-H1,Silver,2WD,5,2470.0
2015 HONDA FIT HYBRID F PACKAGE,304717,2015,1490.0,AT,Kyushu,Ref No. BT715054,DAA-GP5,Right,Hybrid(Petrol),5,LEB-H1,Black,2WD,5,2240.0
2015 MAZDA DEMIO XD TOURING L PACKAGE,115676,2015,1490.0,AT,Yokohama,Ref No. BT716268,LDA-DJ5FS,Right,Diesel,5,S5,Pearl,2WD,5,2570.0
2015 HONDA SHUTTLE HYBRID Z,180921,2015,1490.0,AT,Kyushu,Ref No. BT730471,DAA-GP7,Right,Hybrid(Petrol),5,LEB-H1,Blue,2WD,5,2700.0
2015 TOYOTA PASSO 1.0X L PACKAGE KIRIRI,53290,2015,990.0,AT,Kyushu,Ref No. BT698270,DBA-KGC30,Right,Petrol,5,1KR,Blue,2WD,5,1820.0
2011 SUBARU IMPREZA 1.5I-S LIMITED,167409,2011,1490.0,AT,Kyushu,Ref No. BT730506,DBA-GH2,Right,Petrol,5,EL15,Black,2WD,5,1250.0
1991 DAIHATSU HIJET TRUCK,38378,1991,650.0,MT,Kyushu,Ref No. BT730530,V-S83P,Right,Petrol,2,EF,White,4WD,2,1210.0
2011 NISSAN DUALIS 20G,98365,2011,1990.0,AT,Kyushu,Ref No. BT730533,DBA-KJ10,Right,Petrol,5,MR20,Black,2WD,5,1750.0
2009 SUBARU FORESTER 2.0X FIELD LIMITED,170801,2009,1990.0,AT,Kobe,Ref No. BT740794,DBA-SH5,Right,Petrol,5,EJ20,Silver,4WD,5,2710.0
1997 NISSAN PRIMERA CAMINO CI S SELECTION,10875,1997,1830.0,AT,Yokohama,Ref No. BT748786,E-P11,Right,Petrol,5,SR18,Silver,,4,1640.0
2010 NISSAN X-TRAIL 20GT,109440,2010,1990.0,MT,Osaka,Ref No. BT748801,LDA-DNT31,Right,Diesel,5,M9R,Blue,4WD,5,1900.0
2007 BMW 1 SERIES 116I M SPORTS PACKAGE,73793,2007,1590.0,AT,Osaka,Ref No. BT748807,ABA-UE16,Right,Petrol,5,N45B16A,Black,2WD,5,1250.0
2005 TOYOTA WISH X,24279,2005,1790.0,AT,Yokohama,Ref No. BT748872,DBA-ZNE10G,Right,Petrol,7,1ZZ,Blue,2WD,5,2150.0
2008 TOYOTA RACTIS X L PACKAGE,111162,2008,1290.0,AT,Yokohama,Ref No. BT518567,DBA-SCP100,Right,Petrol,5,2SZ,Silver,2WD,5,1230.0
2007 NISSAN X-TRAIL 20S,88504,2007,1990.0,AT,Nagoya,Ref No. BT680022,DBA-NT31,Right,Petrol,5,MR20,Black,4WD,5,1700.0
2012 TOYOTA VITZ RS G'S,185815,2012,1490.0,MT,Kyushu,Ref No. BT698341,DBA-NCP131,Right,Petrol,5,1NZ,Gray,2WD,5,3270.0
2006 TOYOTA RUSH G,119654,2006,1490.0,AT,Kobe,Ref No. BT708973,CBA-J200E,Right,Petrol,5,3SZ,White,2WD,5,2860.0
2009 NISSAN X-TRAIL 20X,140635,2009,1990.0,AT,Yokohama,Ref No. BT715089,DBA-NT31,Right,Petrol,5,MR20,Pearl,4WD,5,1650.0
